400.0227, 0.3396, 348.7563, -1.8263, -89.2130, -178.1552
249.9760, 149.7451, 199.1875, 13.5066, -89.5476, 166.3865
250.0251, -149.8188, 199.4508, -14.0256, -89.6933, -165.9157
549.8769, -149.0745, 500.3171, 166.8160, -89.6710, 13.9266
549.8314, 151.4276, 499.5450, -28.6862, -89.7506, -150.8003
400.0313, 0.3420, 348.7708, -2.1416, -89.2179, -177.8396
249.9776, 149.7398, 199.1852, 13.4791, -89.5462, 166.4127
250.0268, -149.8138, 199.4506, -13.4714, -89.6936, -166.4698
549.8760, -149.0742, 500.2873, 167.0850, -89.6760, 13.6575
549.8291, 151.4408, 499.5407, -28.3388, -89.7495, -151.1439
400.0238, 0.3385, 348.7577, -2.0982, -89.2133, -177.8839
249.9749, 149.7435, 199.1844, 13.4191, -89.5462, 166.4736
250.0269, -149.8166, 199.4469, -14.2711, -89.6909, -165.6703
549.8765, -149.0744, 500.2991, 166.1830, -89.6730, 14.5596
549.8281, 151.4398, 499.5482, -28.7081, -89.7513, -150.7777
400.0225, 0.3383, 348.7574, -2.1645, -89.2136, -177.8177
249.9769, 149.7449, 199.1846, 13.5490, -89.5460, 166.3434
250.0254, -149.8179, 199.4500, -13.6634, -89.6926, -166.2778
549.8770, -149.0749, 500.2939, 166.6687, -89.6742, 14.0737
549.8250, 151.4517, 499.5453, -27.9514, -89.7518, -151.5316
400.0162, 0.3394, 348.7530, -2.4084, -89.2133, -177.5732
249.9765, 149.7450, 199.1832, 13.5115, -89.5456, 166.3813
250.0271, -149.8168, 199.4509, -14.0492, -89.6933, -165.8922
549.8762, -149.0725, 500.3034, 166.7625, -89.6727, 13.9812
549.8225, 151.4605, 499.5432, -29.1046, -89.7485, -150.3776
400.0216, 0.3413, 348.7594, -2.1186, -89.2155, -177.8629
249.9786, 149.7400, 199.1805, 13.7931, -89.5437, 166.0985
250.0245, -149.8198, 199.4506, -14.0335, -89.6931, -165.9090
549.8761, -149.0776, 500.3174, 166.8782, -89.6705, 13.8643
549.8273, 151.4414, 499.5479, -28.3884, -89.7519, -151.0968
400.0096, 0.3407, 348.7473, -2.0613, -89.2124, -177.9198
