399.935259, 0.182831, 349.387382, 4.899294, -89.697783, 175.116561
250.139957, 149.706498, 199.354406, 20.825023, -89.619442, 159.069586
249.987943, -149.911452, 199.608001, -0.868209, -89.782936, -179.080844
550.116976, -148.818969, 500.174096, -139.029367, -89.764603, -40.471636
549.950566, 150.806890, 499.676786, -20.719189, -89.814536, -158.899590
399.935186, 0.183432, 349.388815, 4.911096, -89.697239, 175.104864
250.141670, 149.708927, 199.352870, 21.118564, -89.616831, 158.776396
249.989167, -149.914368, 199.608527, 0.221532, -89.782499, 179.828844
550.116432, -148.819874, 500.170532, -139.077378, -89.765592, -40.423635
549.953844, 150.796327, 499.683108, -21.056135, -89.815546, -158.563718
399.931916, 0.184085, 349.386335, 4.621409, -89.697631, 175.394949
250.140355, 149.708053, 199.356731, 22.525786, -89.616345, 157.369601
249.990031, -149.914046, 199.609297, -0.703635, -89.783358, -179.245483
550.112664, -148.822753, 500.196584, -144.937002, -89.779408, -34.565128
549.954019, 150.799663, 499.690199, -20.578930, -89.817278, -159.039870
399.935188, 0.180286, 349.384977, 4.550448, -89.697023, 175.464849
250.140216, 149.711088, 199.355876, 21.013400, -89.619354, 158.882398
249.987299, -149.914027, 199.607862, -0.942048, -89.782321, -179.007352
550.115723, -148.821180, 500.154417, -139.244339, -89.769912, -40.257991
549.954504, 150.794523, 499.669613, -19.870089, -89.814485, -159.749386
399.928615, 0.183093, 349.381461, 4.293900, -89.696193, 175.722045
250.138880, 149.707159, 199.353889, 21.120349, -89.618152, 158.775404
249.991359, -149.908065, 199.606709, -0.913837, -89.781615, -179.034622
550.118717, -148.818503, 500.178737, -139.113728, -89.764716, -40.388772
549.953951, 150.799159, 499.684172, -20.698049, -89.815969, -158.920919
399.935062, 0.183585, 349.390828, 5.070426, -89.697879, 174.945613
250.141715, 149.707621, 199.350590, 20.733313, -89.616465, 159.161083
249.990382, -149.910898, 199.609232, -0.518136, -89.783148, -179.430429
550.115411, -148.823419, 500.166527, -138.729687, -89.765261, -40.772086
549.954693, 150.797024, 499.674390, -20.546667, -89.814847, -159.073111
399.933979, 0.183391, 349.385980, 4.425290, -89.696774, 175.590722
250.140385, 149.707571, 199.352755, 21.502486, -89.616358, 158.392196
249.989766, -149.910562, 199.607845, -0.717640, -89.782917, -179.231035
550.119418, -148.815181, 500.163597, -138.902992, -89.765987, -40.597341
549.952091, 150.800029, 499.672533, -20.382457, -89.814108, -159.237348
399.935880, 0.183858, 349.388544, 4.683409, -89.697882, 175.332770
250.142749, 149.706339, 199.357448, 21.548703, -89.618839, 158.345876
249.988302, -149.913417, 199.607290, -0.714728, -89.782307, -179.234463
550.117383, -148.824562, 500.154626, -136.970046, -89.760991, -42.531903
549.953185, 150.801929, 499.667987, -20.975524, -89.812498, -158.643332
399.936069, 0.183566, 349.390230, 4.696357, -89.697773, 175.319632
250.140571, 149.706759, 199.353294, 20.722687, -89.618304, 159.171970
249.987085, -149.921312, 199.610662, -1.479493, -89.784130, -178.471438
550.118062, -148.820273, 500.156243, -138.026468, -89.764114, -41.474606
549.955764, 150.792205, 499.676225, -20.623301, -89.815056, -158.997468
399.934151, 0.180413, 349.379620, 4.541015, -89.693927, 175.474542
250.139285, 149.705050, 199.350352, 21.133662, -89.615617, 158.760804
